# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  123       3.291458103612e-10       9.156759617294e-14      -3.293760193711e-12       0.000000000000e+00       5.089623091241e-12       7.095740283450e-13      -3.609785472965e-15 
  124       3.328920232065e-10       9.246356925358e-14      -3.346646190582e-12       0.000000000000e+00       4.987170314491e-12       6.983871232236e-13      -3.574483453250e-15 
  125       3.366513463345e-10       9.332415935070e-14      -3.398602458892e-12       0.000000000000e+00       4.887525330679e-12       6.874625882223e-13      -3.538263093583e-15 
  126       3.404229435923e-10       9.414838889729e-14      -3.449573341352e-12       0.000000000000e+00       4.790537998269e-12       6.767794377508e-13      -3.501286440425e-15 
  127       3.442059154941e-10       9.493529743363e-14      -3.499502726208e-12       0.000000000000e+00       4.696034646542e-12       6.663138497401e-13      -3.463724389438e-15 
  128       3.479992976490e-10       9.568394236792e-14      -3.548334058397e-12       0.000000000000e+00       4.603817490715e-12       6.560390962714e-13      -3.425756835084e-15 
  129       3.518021422511e-10       9.639344388468e-14      -3.596011335191e-12       0.000000000000e+00       4.513708268735e-12       6.459318166834e-13      -3.387547165763e-15 
  130       3.556137760006e-10       9.706312362419e-14      -3.642482192942e-12       0.000000000000e+00       4.425685806266e-12       6.359917622952e-13      -3.349162268122e-15 
  131       3.594335676365e-10       9.769238272465e-14      -3.687695181609e-12       0.000000000000e+00       4.339762507696e-12       6.262240966908e-13      -3.310643988973e-15 
  132       3.632608464405e-10       9.828066010412e-14      -3.731598828629e-12       0.000000000000e+00       4.255941221404e-12       6.166332236542e-13      -3.272033969450e-15 
  133       3.670949012580e-10       9.882743353712e-14      -3.774141657117e-12       0.000000000000e+00       4.174214971318e-12       6.072227631826e-13      -3.233373611027e-15 
  134       3.709349795201e-10       9.933222073116e-14      -3.815272204061e-12       0.000000000000e+00       4.094566688462e-12       5.979955275016e-13      -3.194704041540e-15 
  135       3.747802862647e-10       9.979458040331e-14      -3.854939038517e-12       0.000000000000e+00       4.016968942514e-12       5.889534970792e-13      -3.156066081202e-15 
  136       3.786299831582e-10       1.002141133568e-13      -3.893090779804e-12       0.000000000000e+00       3.941383673355e-12       5.800977966398e-13      -3.117500208626e-15 
  137       3.824831875169e-10       1.005904635575e-13      -3.929676115703e-12       0.000000000000e+00       3.867761922623e-12       5.714286711786e-13      -3.079046526837e-15 
  138       3.863389713288e-10       1.009233192105e-13      -3.964643820651e-12       0.000000000000e+00       3.796043565264e-12       5.629454619762e-13      -3.040744729299e-15 
  139       3.901963602745e-10       1.012124138368e-13      -3.997942773937e-12       0.000000000000e+00       3.726157041086e-12       5.546465826123e-13      -3.002634065929e-15 
  140       3.940543327492e-10       1.014575273496e-13      -4.029521977899e-12       0.000000000000e+00       3.658019086312e-12       5.465294949804e-13      -2.964753309115e-15 
  141       3.979118188839e-10       1.016584871314e-13      -4.059330576118e-12       0.000000000000e+00       3.591534465131e-12       5.385906853019e-13      -2.927140719737e-15 
  142       4.017676995673e-10       1.018151691097e-13      -4.087317871617e-12       0.000000000000e+00       3.526595701249e-12       5.308256401403e-13      -2.889834013185e-15 
  143       4.056208054667e-10       1.019274988343e-13      -4.113433345053e-12       0.000000000000e+00       3.463082809446e-12       5.232288224158e-13      -2.852870325378e-15 
  144       4.094699947733e-10       1.019954842770e-13      -4.137627678175e-12       0.000000000000e+00       3.400889066015e-12       5.157949096052e-13      -2.816276878850e-15 
  145       4.133143971405e-10       1.020193156027e-13      -4.159855899489e-12       0.000000000000e+00       3.340001750188e-12       5.085226965584e-13      -2.780042015639e-15 
  146       4.171531920464e-10       1.019992773266e-13      -4.180074584743e-12       0.000000000000e+00       3.280428889486e-12       5.014115336428e-13      -2.744141230737e-15 
  147       4.209855317085e-10       1.019357187218e-13      -4.198240903282e-12       0.000000000000e+00       3.222173817849e-12       4.944600825237e-13      -2.708546128937e-15 
  148       4.248105405577e-10       1.018290550785e-13      -4.214312642017e-12       0.000000000000e+00       3.165235056837e-12       4.876662994325e-13      -2.673224337399e-15 
  149       4.286273147122e-10       1.016797689623e-13      -4.228248229401e-12       0.000000000000e+00       3.109606196832e-12       4.810274184346e-13      -2.638139418225e-15 
  150       4.324349214510e-10       1.014884114737e-13      -4.240006759402e-12       0.000000000000e+00       3.055275778241e-12       4.745399346980e-13      -2.603250781030e-15 
  151       4.362323986886e-10       1.012556035066e-13      -4.249548015473e-12       0.000000000000e+00       3.002227172694e-12       4.681995877610e-13      -2.568513595507e-15 
  152       4.400187544485e-10       1.009820370073e-13      -4.256832494531e-12       0.000000000000e+00       2.950438464247e-12       4.620013448011e-13      -2.533878704006e-15 
  153       4.437929663368e-10       1.006684762332e-13      -4.261821430925e-12       0.000000000000e+00       2.899882330583e-12       4.559393839025e-13      -2.499292534100e-15 
  154       4.475539810169e-10       1.003157590120e-13      -4.264476820413e-12       0.000000000000e+00       2.850525924214e-12       4.500070773251e-13      -2.464697011157e-15 
  155       4.513007136827e-10       9.992479800047e-14      -4.264761444132e-12       0.000000000000e+00       2.802330753681e-12       4.441969747717e-13      -2.430029470910e-15 
  156       4.550320475331e-10       9.949658194302e-14      -4.262638892576e-12       0.000000000000e+00       2.755252564758e-12       4.385007866571e-13      -2.395222572030e-15 
  157       4.587468332453e-10       9.903217693103e-14      -4.258073589564e-12       0.000000000000e+00       2.709241221648e-12       4.329093673760e-13      -2.360204208693e-15 
  158       4.624438884495e-10       9.853272766146e-14      -4.251030816217e-12       0.000000000000e+00       2.664240588191e-12       4.274126985710e-13      -2.324897423157e-15 
  159       4.661219972020e-10       9.799945869582e-14      -4.241476734929e-12       0.000000000000e+00       2.620188409059e-12       4.219998724011e-13      -2.289220318326e-15 
  160       4.697799094598e-10       9.743367571901e-14      -4.229378413343e-12       0.000000000000e+00       2.577016190961e-12       4.166590748098e-13      -2.253085970326e-15 
  161       4.734164107094e-10       9.683675871132e-14      -4.214704509289e-12       0.000000000000e+00       2.534663564846e-12       4.113801567963e-13      -2.216424657732e-15 
  162       4.770305388792e-10       9.621013814288e-14      -4.197427343346e-12       0.000000000000e+00       2.493123049207e-12       4.061626388852e-13      -2.179252941930e-15 
  163       4.806213856928e-10       9.555531907016e-14      -4.177521056233e-12       0.000000000000e+00       2.452399036700e-12       4.010083858318e-13      -2.141610557062e-15 
  164       4.841880280380e-10       9.487389024543e-14      -4.154960991124e-12       0.000000000000e+00       2.412493617415e-12       3.959190774970e-13      -2.103538657937e-15 
