# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  103       5.686098359041e-10       1.584506735151e-13      -6.245157814956e-12       0.000000000000e+00       5.255612431523e-12       1.869678794718e-12      -8.383679215425e-15 
  104       5.751133663954e-10       1.584710392173e-13      -6.297162674459e-12       0.000000000000e+00       5.116323251792e-12       1.827009435572e-12      -8.216911708440e-15 
  105       5.815933179331e-10       1.583644481673e-13      -6.343983815488e-12       0.000000000000e+00       4.981308093610e-12       1.785510104216e-12      -8.050246068692e-15 
  106       5.880470852892e-10       1.581317161661e-13      -6.385478622505e-12       0.000000000000e+00       4.850582491583e-12       1.745193807899e-12      -7.883911437341e-15 
  107       5.944719099491e-10       1.577739734343e-13      -6.421508510573e-12       0.000000000000e+00       4.724132486539e-12       1.706065330433e-12      -7.718131650506e-15 
  108       6.008648754022e-10       1.572926729404e-13      -6.451939112384e-12       0.000000000000e+00       4.601913619645e-12       1.668120942855e-12      -7.553124832876e-15 
  109       6.072229024328e-10       1.566895987290e-13      -6.476640465276e-12       0.000000000000e+00       4.483849926523e-12       1.631348114099e-12      -7.389102991328e-15 
  110       6.135427444103e-10       1.559668742498e-13      -6.495487198258e-12       0.000000000000e+00       4.369832931367e-12       1.595725221661e-12      -7.226271608536e-15 
  111       6.198209825803e-10       1.551269706853e-13      -6.508358719037e-12       0.000000000000e+00       4.259720641059e-12       1.561221262266e-12      -7.064829236593e-15 
  112       6.260540213548e-10       1.541727152795e-13      -6.515139401036e-12       0.000000000000e+00       4.153336539287e-12       1.527795562537e-12      -6.904967090616e-15 
  113       6.322380836029e-10       1.531072996667e-13      -6.515718770418e-12       0.000000000000e+00       4.050468580660e-12       1.495397489660e-12      -6.746868642371e-15 
  114       6.383692059419e-10       1.519342881990e-13      -6.509991693110e-12       0.000000000000e+00       3.950868184827e-12       1.463966162053e-12      -6.590709213876e-15 
  115       6.444432340273e-10       1.506576262758e-13      -6.497858561830e-12       0.000000000000e+00       3.854249230592e-12       1.433430160033e-12      -6.436655571024e-15 
  116       6.504561206610e-10       1.492815795453e-13      -6.479225712292e-12       0.000000000000e+00       3.760349656031e-12       1.403722696872e-12      -6.284830710909e-15 
  117       6.564048713024e-10       1.478105253214e-13      -6.454006329422e-12       0.000000000000e+00       3.669126905917e-12       1.374829843108e-12      -6.135204235703e-15 
  118       6.622867052052e-10       1.462491513286e-13      -6.422120003043e-12       0.000000000000e+00       3.580584468728e-12       1.346747649367e-12      -5.987687825141e-15 
  119       6.680987608761e-10       1.446025301923e-13      -6.383492695526e-12       0.000000000000e+00       3.494710949457e-12       1.319467059621e-12      -5.842168143832e-15 
  120       6.738380940432e-10       1.428761271562e-13      -6.338056930851e-12       0.000000000000e+00       3.411479617278e-12       1.292973758553e-12      -5.698506127137e-15 
  121       6.795016756236e-10       1.410758077992e-13      -6.285751983648e-12       0.000000000000e+00       3.330847953206e-12       1.267248018919e-12      -5.556536267029e-15 
  122       6.850863896919e-10       1.392078457526e-13      -6.226524068251e-12       0.000000000000e+00       3.252757197760e-12       1.242264548916e-12      -5.416065897960e-15 
  123       6.905890314479e-10       1.372789304178e-13      -6.160326527745e-12       0.000000000000e+00       3.177131898625e-12       1.217992339539e-12      -5.276874482730e-15 
  124       6.960063051849e-10       1.352961746828e-13      -6.087120023017e-12       0.000000000000e+00       3.103879458315e-12       1.194394511950e-12      -5.138712898350e-15 
  125       7.013348222577e-10       1.332671226399e-13      -6.006872721806e-12       0.000000000000e+00       3.032889681833e-12       1.171428164843e-12      -5.001302721913e-15 
  126       7.065710990505e-10       1.311997573030e-13      -5.919560487750e-12       0.000000000000e+00       2.964034324336e-12       1.149044221802e-12      -4.864335516454e-15 
  127       7.117115549452e-10       1.291025083243e-13      -5.825167069438e-12       0.000000000000e+00       2.897166638797e-12       1.127187278673e-12      -4.727472116824e-15 
  128       7.167525102893e-10       1.269842597119e-13      -5.723684289460e-12       0.000000000000e+00       2.832120923664e-12       1.105795450919e-12      -4.590341915551e-15 
  129       7.216904253944e-10       1.248540743596e-13      -5.615109964694e-12       0.000000000000e+00       2.768747511469e-12       1.084813831895e-12      -4.452636570299e-15 
  130       7.265226514906e-10       1.227203170772e-13      -5.499441007688e-12       0.000000000000e+00       2.707023035088e-12       1.064236861096e-12      -4.314404265715e-15 
  131       7.312467586964e-10       1.205914494913e-13      -5.376679922231e-12       0.000000000000e+00       2.646951459307e-12       1.044070336940e-12      -4.175786533173e-15 
  132       7.358603020685e-10       1.184763102445e-13      -5.246837175397e-12       0.000000000000e+00       2.588529527410e-12       1.024318167797e-12      -4.036926684708e-15 
  133       7.403608212945e-10       1.163841206854e-13      -5.109931370350e-12       0.000000000000e+00       2.531746562444e-12       1.004982316748e-12      -3.897969774538e-15 
  134       7.447458403859e-10       1.143244905604e-13      -4.965989419169e-12       0.000000000000e+00       2.476584268479e-12       9.860627463446e-13      -3.759062560566e-15 
  135       7.490128673705e-10       1.123074237037e-13      -4.815046715656e-12       0.000000000000e+00       2.423016531880e-12       9.675573633649e-13      -3.620353465902e-15 
  136       7.531593939858e-10       1.103433237285e-13      -4.657147308154e-12       0.000000000000e+00       2.371009222565e-12       9.494619635743e-13      -3.481992540373e-15 
  137       7.571828953713e-10       1.084429997179e-13      -4.492344072363e-12       0.000000000000e+00       2.320519995276e-12       9.317701764833e-13      -3.344131422034e-15 
  138       7.610808297613e-10       1.066176719155e-13      -4.320698884152e-12       0.000000000000e+00       2.271498090836e-12       9.144734101061e-13      -3.206923298681e-15 
  139       7.648506381779e-10       1.048789774163e-13      -4.142282792378e-12       0.000000000000e+00       2.223884137422e-12       8.975607957194e-13      -3.070522869368e-15 
  140       7.684897441237e-10       1.032389758578e-13      -3.957176191698e-12       0.000000000000e+00       2.177609951823e-12       8.810191326210e-13      -2.935086305916e-15 
  141       7.719955532745e-10       1.017101551104e-13      -3.765468995384e-12       0.000000000000e+00       2.132598340709e-12       8.648328328879e-13      -2.800771214427e-15 
  142       7.753654531722e-10       1.003054369685e-13      -3.567260808143e-12       0.000000000000e+00       2.088762901895e-12       8.489838661358e-13      -2.667736596795e-15 
  143       7.785968129174e-10       9.903818284110e-14      -3.362661098924e-12       0.000000000000e+00       2.046007825602e-12       8.334517042766e-13      -2.536142812224e-15 
