# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       5.842367381797e+13       2.214707714100e-25       7.934431778267e-09       7.363418264643e+21       1.460754624789e+04       2.500278618802e-10       8.534265172678e+17       4.580878421455e-09       3.205785968747e+43       2.525656522486e+32       2.664988322508e+33       3.652690876284e-08       2.216206884969e+43       5.421992854008e+43       5.421992854008e+43       1.807330951239e+43      -9.111466545613e+51       1.237458469841e-05       9.639027995291e-01 
       5.779904200274e+13       2.262834877327e-25       8.019924280234e-09       7.206809211064e+21       1.460754624789e+04       2.527299024645e-10       8.443021791389e+17       4.630383781841e-09       3.070871421555e+43       2.445510996354e+32       2.580421442831e+33       3.652690876284e-08       2.122938478630e+43       5.193809900467e+43       5.193809900467e+43       1.731269966728e+43      -8.634698369197e+51       1.250279742402e-05       9.540182432332e-01 
       5.718108838624e+13       2.312007878210e-25       8.107235771604e-09       7.053531001229e+21       1.460754624789e+04       2.554611438877e-10       8.352753931069e+17       4.680424144588e-09       2.941634712878e+43       2.367908692273e+32       2.498538086035e+33       3.652690876284e-08       2.033595245378e+43       4.975229958530e+43       4.975229958530e+43       1.658409986085e+43      -8.182877646949e+51       1.263101014964e-05       9.443343559114e-01 
       5.656974156908e+13       2.362249442493e-25       8.194547262974e-09       6.903512793001e+21       1.460754624789e+04       2.582219017221e-10       8.263451162016e+17       4.731005291408e-09       2.817836892574e+43       2.292768907317e+32       2.419253097090e+33       3.652690876284e-08       1.948011995474e+43       4.765848888313e+43       4.765848888313e+43       1.588616296016e+43      -7.754698974062e+51       1.275922287527e-05       9.348450882101e-01 
       5.596493091520e+13       2.413582792242e-25       8.283677743748e-09       6.756685250951e+21       1.460754624789e+04       2.610124949502e-10       8.175103166040e+17       4.782133066581e-09       2.699249066647e+43       2.220013499470e+32       2.342484023154e+33       3.652690876284e-08       1.866030491139e+43       4.565279558042e+43       4.565279558042e+43       1.521759852595e+43      -7.348925252564e+51       1.288743560089e-05       9.255446315257e-01 
       5.536658654378e+13       2.466031650990e-25       8.372808224522e-09       6.612980514312e+21       1.460754624789e+04       2.638332460019e-10       8.087699735262e+17       4.833813377438e-09       2.585651974035e+43       2.149566806363e+32       2.268151027825e+33       3.652690876284e-08       1.787499153984e+43       4.373151128267e+43       4.373151128267e+43       1.457717042673e+43      -6.964384117091e+51       1.301564832652e-05       9.164274061071e-01 
       5.477463932109e+13       2.519620261511e-25       8.463757694699e-09       6.472332165616e+21       1.460754624789e+04       2.666844807916e-10       8.001230770944e+17       4.886052195274e-09       2.476835581215e+43       2.081355566586e+32       2.196176808111e+33       3.652690876284e-08       1.712272784751e+43       4.189108366206e+43       4.189108366206e+43       1.396369455322e+43      -6.599964547669e+51       1.314386105215e-05       9.074880499401e-01 
       5.418902085255e+13       2.574373389302e-25       8.554707164876e-09       6.334675199995e+21       1.460754624789e+04       2.695665287557e-10       7.915686282316e+17       4.938855555782e-09       2.372598693860e+43       2.015308843500e+32       2.126486514044e+33       3.652690876284e-08       1.640212294851e+43       4.012810988943e+43       4.012810988943e+43       1.337603662903e+43      -6.254613659747e+51       1.327207377778e-05       8.987214081798e-01 
       5.360966347481e+13       2.630316342355e-25       8.647475624457e-09       6.199945995141e+21       1.460754624789e+04       2.724797228909e-10       7.831056385422e+17       4.992229560020e-09       2.272748584847e+43       1.951357951468e+32       2.059007670836e+33       3.652690876284e-08       1.571184449194e+43       3.843933034267e+43       3.843933034267e+43       1.281311011347e+43      -5.927333662196e+51       1.340028650342e-05       8.901225232922e-01 
       5.303650024796e+13       2.687474974652e-25       8.740244084038e-09       6.068082281898e+21       1.460754624789e+04       2.754243997926e-10       7.747331301984e+17       5.046180374858e-09       2.177100637917e+43       1.889436384422e+32       1.993670103507e+33       3.652690876284e-08       1.505061619852e+43       3.682162257988e+43       3.682162257988e+43       1.227387419257e+43      -5.617178974476e+51       1.352849922906e-05       8.816866256544e-01 
