# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  109       5.728999990867e-11       1.726713372807e-14      -5.582554202277e-13       0.000000000000e+00       1.155565672206e-12       1.668171293990e-13      -9.370270030728e-16 
  110       5.792158605816e-11       1.751346518985e-14      -5.706778782609e-13       0.000000000000e+00       1.127659460832e-12       1.636762797809e-13      -9.297841405641e-16 
  111       5.855624469933e-11       1.775440367786e-14      -5.830147076636e-13       0.000000000000e+00       1.100662908842e-12       1.606293576276e-13      -9.227913447819e-16 
  112       5.919384588904e-11       1.798969484067e-14      -5.952551955651e-13       0.000000000000e+00       1.074536075308e-12       1.576719415323e-13      -9.159340307187e-16 
  113       5.983423972159e-11       1.821908516727e-14      -6.073885344846e-13       0.000000000000e+00       1.049230642930e-12       1.547986674990e-13      -9.090874417921e-16 
  114       6.047725569970e-11       1.844232212755e-14      -6.194038257476e-13       0.000000000000e+00       1.024689679268e-12       1.520032018616e-13      -9.021164038318e-16 
  115       6.112270210545e-11       1.865915431285e-14      -6.312900829024e-13       0.000000000000e+00       1.000847397983e-12       1.492782142025e-13      -8.948750790670e-16 
  116       6.177039289493e-11       1.886933843236e-14      -6.430363679572e-13       0.000000000000e+00       9.776435833312e-13       1.466169885020e-13      -8.872380340082e-16 
  117       6.242023343666e-11       1.907266096682e-14      -6.546322115783e-13       0.000000000000e+00       9.550693637110e-13       1.440185367119e-13      -8.791982542785e-16 
  118       6.307214406462e-11       1.926891942363e-14      -6.660672506334e-13       0.000000000000e+00       9.331265808603e-13       1.414830589357e-13      -8.707806400318e-16 
  119       6.372603310583e-11       1.945791591553e-14      -6.773311044826e-13       0.000000000000e+00       9.118135166274e-13       1.390103483672e-13      -8.620117888600e-16 
  120       6.438179649472e-11       1.963945736168e-14      -6.884133795694e-13       0.000000000000e+00       8.911247838562e-13       1.365997786946e-13      -8.529200266490e-16 
  121       6.503931738741e-11       1.981335568888e-14      -6.993036740111e-13       0.000000000000e+00       8.710512172717e-13       1.342502915037e-13      -8.435354384351e-16 
  122       6.569846577603e-11       1.997942803264e-14      -7.099915821896e-13       0.000000000000e+00       8.515797643649e-13       1.319603836817e-13      -8.338898992606e-16 
  123       6.635909810308e-11       2.013749693838e-14      -7.204666993425e-13       0.000000000000e+00       8.326933762785e-13       1.297280948203e-13      -8.240171050305e-16 
  124       6.702105687573e-11       2.028739056254e-14      -7.307186261531e-13       0.000000000000e+00       8.143708986920e-13       1.275509946196e-13      -8.139526033681e-16 
  125       6.768417028014e-11       2.042894287372e-14      -7.407369733417e-13       0.000000000000e+00       7.965869627071e-13       1.254261702915e-13      -8.037338244715e-16 
  126       6.834825179583e-11       2.056199385385e-14      -7.505113662561e-13       0.000000000000e+00       7.793118757329e-13       1.233502139631e-13      -7.934001119695e-16 
  127       6.901309980992e-11       2.068638969930e-14      -7.600314494624e-13       0.000000000000e+00       7.625115123710e-13       1.213192100805e-13      -7.829927537776e-16 
  128       6.967849723155e-11       2.080198302203e-14      -7.692868913354e-13       0.000000000000e+00       7.461472053013e-13       1.193287228119e-13      -7.725550129546e-16 
  129       7.034423349143e-11       2.090863881284e-14      -7.782674924630e-13       0.000000000000e+00       7.301840564731e-13       1.173748383959e-13      -7.621259318748e-16 
  130       7.101017408863e-11       2.100625264332e-14      -7.869635145525e-13       0.000000000000e+00       7.146171332879e-13       1.154574482231e-13      -7.517209107326e-16 
  131       7.167619797987e-11       2.109473485007e-14      -7.953653964489e-13       0.000000000000e+00       6.994479533434e-13       1.135773037845e-13      -7.413490468703e-16 
  132       7.234217565477e-11       2.117400519163e-14      -8.034636588370e-13       0.000000000000e+00       6.846762733474e-13       1.117349890131e-13      -7.310191569138e-16 
  133       7.300796891045e-11       2.124399309079e-14      -8.112489095756e-13       0.000000000000e+00       6.703000402556e-13       1.099309152363e-13      -7.207397630732e-16 
  134       7.367343062596e-11       2.130463787702e-14      -8.187118490300e-13       0.000000000000e+00       6.563153424097e-13       1.081653161285e-13      -7.105190794428e-16 
  135       7.433840453680e-11       2.135588902882e-14      -8.258432754066e-13       0.000000000000e+00       6.427163606754e-13       1.064382426628e-13      -7.003649983016e-16 
